1017154	3088
1017191	3009
1017219	4868
1017270	2849
1017326	4059
1017344	3438
1017375	2718
1017434	3459
1017446	3148
1017451	3298
1017557	2908
1017570	2588
1017585	3619
1017607	2568
1017645	4587
1017675	4777
1017724	3969
1017786	2928
1017847	4059
1017863	4928
1017925	4088
1017927	2688
1017928	2908
1017962	3487
1018030	2828
1018052	3308
1018142	2779
1018215	4768
1018268	4239
1018278	4079
1018281	3949
1018338	2898
1018450	3958
1018600	3538
1018610	3839
1018640	4436
1018697	4698
1018715	3508
1018746	4358
1018748	3758
1018756	4408
1018764	3328
1018840	2969
1018850	4336
1018875	2929
1018879	3198
1018885	4136
1019022	2969
1019075	3718
1019091	3748
1019126	2838
1019196	4937
1019197	2929
1019224	3268
1019227	4218
1019275	4199
1019309	3107
1019343	4895
1019360	3878
1019361	3936
1019410	2709
1019450	2909
1019458	3238
1019576	3948
1019632	4477
1019673	4319
1019703	4348
1019711	3748
1019759	4199
1019767	4428
1019775	4418
1019807	2599
1020010	4127
1020069	3237
1020089	3638
1020154	3188
1020176	2568
1020187	4348
1020232	2879
1020266	4566
1020296	3707
1020298	3008
1020324	4239
1020348	2878
1020403	2509
1020445	2839
1020516	4079
1020544	3998
1020548	4309
1020623	4329
1020718	4807
1020848	3678
1020863	4518
1020900	3418
1020964	3018
1020975	4818
1021001	2999
1021004	4299
1021017	4059
1021022	2838
1021040	2998
1021043	3949
1021100	4579
1021120	3459
1021150	2768
1021192	3088
1021207	4278
1021229	4748
1021236	3358
1021247	2628
1021276	3498
1021286	4828
1021316	3019
1021339	4629
1021385	4808
1021439	4258
1021450	2799
1021469	4869
1021511	4948
1021514	3628
1021529	4778
1021532	2799
1021539	2689
1021541	2849
1021589	4067
1021611	4628
1021655	4049
1021666	3088
1021690	3449
1021722	2758
1021744	3488
1021756	3079
1021774	4248
1021798	3588
1021804	4876
1021953	2969
1021971	3976
1022005	4576
1022096	3196
1022118	3778
1022147	4328
1022154	2939
1022229	2939
1022257	2618
1022261	3517
1022448	2828
1022449	3368
1022465	4838
1022505	4039
1022513	2798
1022701	4587
1022829	3187
1022906	3528
1022908	4088
1022913	4988
1022925	4159
1023005	3488
1023038	3948
1023073	2968
1023107	3978
1023113	2709
1023138	4838
1023195	4309
1023236	2908
1023241	3759
1023254	4127
1023332	4328
1023361	4436
1023421	2878
1023465	4738
1023472	3448
1023532	3079
1023556	3238
1023618	3197
1023645	3766
1023650	2567
1023718	3098
1023735	3507
1023771	3079
1023796	3198
1023813	3738
1023828	4078
1023890	4379
1023904	4949
1023961	3268
1024014	2918
1024109	4268
1024118	4969
1024180	2989
1024250	3898
1024251	2799
1024260	4688
1024283	3678
1024291	2798
1024314	2798
1024319	2989
1024334	3236
1024361	3968
1024385	3909
1024386	2969
1024451	4637
1024509	2918
1024642	2568
1024701	4707
1024709	3019
1024744	3969
1024792	3787
1024823	3456
1024830	2969
1024846	4978
1024850	2779
1024851	2608
1024852	2999
1024955	4918
1024973	2689
1024992	2989
1025016	3039
1025072	2508
1025237	2849
1025252	3398
1025254	4578
1025262	4309
1025267	3019
1025271	3288
1025292	4079
1025357	3598
1025447	4738
1025498	2678
1025512	2877
1025521	3958
1025577	3957
1025643	2898
1025698	2969
1025733	4309
1025756	3679
1025832	2849
1025848	3177
1025895	4379
1025989	4067
1026006	2587
1026021	4128
1026074	3708
1026087	3858
1026092	2979
1026196	4498
1026201	4548
1026259	4338
1026266	4398
1026297	4938
1026442	3948
1026469	2657
1026478	3138
1026487	3778
1026496	3768
1026511	3616
1026551	2879
1026627	3949
1026741	4888
1026747	2529
1026794	3818
1026842	4926
1026901	4297
1026908	4117
1026915	4488
1026937	3708
1026942	2937
1026961	3079
1027002	4869
1027029	4408
1027070	2608
1027076	2887
1027110	4039
1027159	4838
1027173	4588
1027308	2969
1027528	2959
1027538	3756
1027561	3155
1027593	4869
1027627	2799
1027655	4688
1027667	4019
1027670	4338
1027711	4248
1027735	4828
1027797	3968
1027803	2858
1027835	3508
1027866	4309
1027867	4707
1027937	2529
1027952	2608
1027958	4998
1028125	4798
1028136	4869
1028181	3496
1028188	3398
1028201	3535
1028280	2689
1028422	2509
1028436	4199
1028543	4768
1028553	2938
1028574	3048
1028575	4478
1028784	3258
1028918	4079
1028942	4948
1028960	4158
1028979	2687
1029082	2838
1029086	3859
1029126	3958
1029140	3727
1029344	2958
1029345	4977
1029382	4998
1029389	4368
1029442	3667
1029544	4258
1029582	4718
1029628	4368
1029640	2828
1029665	2558
1029678	2759
1029834	2509
1029878	2928
1029939	4836
1030019	3969
1030026	3868
1030027	3648
1030042	3248
1030052	2709
1030059	2678
1030076	2509
1030097	4628
1030155	4497
1030165	4906
1030193	4968
1030296	4969
1030326	4548
1030350	3858
1030352	4998
1030386	3738
1030396	3048
1030472	4438
1030501	4707
1030624	4898
1030670	3948
1030688	4558
1030778	2558
1030808	2798
1030914	2508
1030921	4079
1030928	3299
1030933	3478
1030950	3278
1030959	2969
1031028	3388
1031042	3478
1031054	3738
1031101	4598
1031181	2939
1031237	3657
1031249	4456
1031320	3198
1031326	3168
1031335	3768
1031467	4457
1031486	2799
1031494	4279
1031499	4048
1031523	3938
1031633	4927
1031668	2849
1031688	2627
1031713	3619
1031734	2618
1031738	3978
1031814	4645
1031827	4338
1031853	4447
1031856	4236
1031872	3808
1031927	4199
1031948	4418
1031974	2948
1032038	4868
1032043	3228
1032063	4278
1032107	4459
1032245	3438
1032246	4318
1032270	4367
1032347	4967
1032360	2969
1032375	4298
1032384	3248
1032406	4798
1032427	4018
1032497	3909
1032503	3698
1032508	3257
1032516	2999
1032627	4358
1032658	3598
1032736	3487
1032755	4788
1032759	3848
1032786	3598
1032816	3819
1032873	4239
1032885	3218
1032892	3068
1033025	2759
1033051	4199
1033071	4258
1033075	4818
1033095	4118
1033117	2768
1033168	3238
1033197	2989
1033203	3908
1033330	3668
1033358	3658
1033554	2929
1033560	3498
1033668	2948
1033744	3608
1033773	2848
1033797	4419
1033821	4488
1034050	4507
1034094	4188
1034116	4498
1034180	2588
1034203	4969
1034230	2857
1034268	2738
1034330	4566
1034356	4008
1034428	3628
1034468	3839
1034486	3068
1034498	4178
1034514	4107
1034584	4949
1034598	3546
1034611	4018
1034651	4049
1034655	4329
1034703	3568
1034749	4578
1034812	3618
1034826	3257
1034843	3138
1034952	4928
1034956	3208
1034975	4267
1035103	4617
1035132	4199
1035163	3418
1035218	2668
1035271	3708
1035285	2948
1035365	3619
1035366	4239
1035419	4678
1035497	4788
1035515	4327
1035558	4937
1035573	4059
1035593	3488
1035673	3909
1035715	4368
1035728	2758
1035762	2588
1035780	4656
1035794	2959
1035811	4579
1035874	2989
1035944	2838
1035982	2999
1036027	2818
1036048	4496
1036086	4019
1036093	3538
1036139	4447
1036159	3768
1036202	3568
1036283	4938
1036288	2599
1036344	3208
1036399	2647
1036470	4309
1036504	4226
1036613	2999
1036617	4658
1036676	4986
1036768	4067
1036858	4869
1036925	4349
1036953	3009
1036962	4688
1036965	3868
1036997	4867
1037002	2928
1037046	2758
1037064	3528
1037073	4168
1037138	3568
1037148	4506
1037149	4627
1037269	3859
1037286	2959
1037403	4309
1037430	3906
1037432	4408
1037563	3929
1037634	3898
1037659	4226
1037671	4869
1037715	3019
1037751	4918
1037863	4228
1037888	3859
1037918	4028
1037961	2759
1037981	3528
1037982	3929
1038054	4777
1038070	4808
1038085	4319
1038099	4777
1038106	4417
1038107	2927
1038154	3178
1038169	4648
1038174	4048
1038191	2799
1038252	3736
1038259	4908
1038299	4428
1038306	2989
1038308	2709
1038322	2657
1038348	4858
1038375	4708
1038421	3909
1038468	3228
1038482	4678
1038524	4199
1038532	4908
1038587	4059
1038595	3758
1038613	4665
1038680	2879
1038691	4318
1038774	4056
1038795	3029
1038840	2618
1038870	3338
1038881	2868
1038916	2967
1038927	3098
1038963	4238
1038968	4748
1039061	2599
1039097	3898
1039153	3857
1039204	4086
1039222	3348
1039245	3079
1039342	2989
1039347	2999
1039381	4629
1039422	3318
1039442	3619
1039474	4828
1039499	2809
1039526	4798
1039556	2838
1039584	4918
1039589	4838
1039602	2738
1039621	4548
1039657	3968
1039702	2768
1039761	4908
1039787	4969
1039817	3148
1039835	3619
1039843	4418
1039948	2909
1039975	4808
1040012	3948
1040017	3438
1040144	3819
1040171	4348
1040235	4199
1040236	4778
1040242	3668
1040250	3997
1040284	3747
1040293	3967
1040304	4677
1040390	4837
1040393	3637
1040405	4438
1040417	4039
1040434	3628
1040444	3548
1040448	3949
1040494	4258
1040671	4079
1040691	2759
1040714	3428
1040854	3984
1040879	3148
1040887	2768
1040891	3079
1040903	4968
1040932	3418
1040965	3947
1040990	3707
1041048	2999
1041084	3778
1041150	3619
1041180	4978
1041238	3668
1041309	3078
1041366	4027
1041386	2529
1041396	2969
1041456	2689
1041500	4869
1041510	4778
1041578	4279
1041628	3588
1041667	3497
1041684	2828
1041695	3378
1041704	3018
1041710	2998
1041751	3338
1041767	2638
1041848	4467
1041886	4648
1041917	4387
1041957	2939
1041999	3677
1042033	2568
1042078	4657
1042080	3859
1042142	2518
1042143	4688
1042167	3467
1042182	3297
1042183	3528
1042231	4938
1042277	2528
1042359	4428
1042374	3258
1042410	3227
1042494	3098
1042535	4958
1042539	3188
1042623	4205
1042634	2827
1042643	4629
1042685	4008
1042723	3408
1042760	4279
1042812	4757
1042814	3466
1042892	2848
1042906	4938
1042945	2938
1043052	3308
1043061	4007
1043072	4498
1043242	2817
1043246	4997
1043277	3568
1043283	3357
1043297	3478
1043320	4419
1043346	4026
1043499	4037
1043533	4199
1043572	4579
1043618	4738
1043620	4218
1043622	4088
1043692	4648
1043694	3908
1043698	2999
1043806	4058
1043840	4579
1043928	4678
1044018	2578
1044038	4908
1044040	2898
1044041	3698
1044064	4978
1044132	3517
1044169	2528
1044204	4018
1044211	4878
1044224	4079
1044397	3019
1044401	2838
1044402	4658
1044453	4478
1044509	3598
1044548	2988
1044602	3636
1044625	2959
1044663	4578
1044760	4808
1044868	2969
1044876	4457
1044877	4758
1044879	3118
1044896	3148
1045012	4668
1045022	2598
1045093	2878
1045115	2969
1045131	3008
1045189	4319
1045197	4768
1045245	4379
1045254	4309
1045316	3438
1045415	4978
1045424	4796
1045471	2969
1045551	3068
1045603	2518
1045613	4857
1045665	4706
1045713	2849
1045805	4138
1045823	4598
1045829	3788
1045830	4629
1045902	3977
1045973	4207
1046009	3167
1046165	2968
1046192	2957
1046239	4999
1046318	3988
1046344	4618
1046348	3888
1046351	4849
1046408	2568
1046446	3878
1046471	2947
1046489	2878
1046512	3618
1046526	2946
1046527	4597
1046554	4199
1046569	4158
1046581	2959
1046596	4258
1046599	4308
1046601	2888
1046637	3448
1046643	2938
1046654	3777
1046678	3658
1046681	3857
1046741	3027
1046748	4788
1046815	4218
1046856	4548
1046937	3248
1046984	3417
1046998	2888
1047004	4059
1047023	2537
1047067	3859
1047113	2888
1047124	3148
1047190	4629
1047262	3916
1047268	3657
1047391	3987
1047435	2788
1047500	2849
1047523	3897
1047528	3338
1047549	4358
1047585	4468
1047647	3658
1047665	4008
1047671	2698
1047679	3238
1047717	4206
1047822	4167
1047890	3178
1047986	3398
1048003	3008
1048011	4999
1048191	4079
1048249	3098
1048278	4198
1048314	2798
1048351	4077
1048365	4309
1048369	4287
1048427	4708
1048453	4338
1048457	2708
1048487	4927
1048492	2568
1048494	3768
1048531	4238
1048547	3418
1048554	3858
1048599	3128
1048626	3418
1048888	3318
1049001	3938
1049078	4846
1049115	3918
1049174	4579
1049221	2618
1049303	2849
1049306	3568
1049317	4949
1049324	4969
1049329	4347
1049330	3647
1049342	4456
1049382	4748
1049440	3608
1049464	3019
1049504	4116
1049537	3138
1049547	3118
1049560	4218
1049561	2788
1049572	3538
1049632	4576
1049658	3039
1049691	4279
1049728	4688
1049744	3298
1049811	3876
1049844	4726
1049860	2928
1049910	3558
1049925	3969
1050039	4998
1050074	3619
1050097	4148
1050126	4078
1050164	3038
1050174	3777
1050183	4049
1050191	4309
1050205	2788
1050208	2557
1050226	4898
1050238	4018
1050469	4048
1050499	4869
1050501	4328
1050518	2999
1050522	3529
1050527	3418
1050558	3308
1050559	3558
1050603	3138
1050625	2748
1050733	4657
1050740	3118
1050778	3688
1050796	4118
1050866	4238
1050881	2709
1050974	3068
1051003	2718
1051005	2989
1051038	3318
1051048	4738
1051076	4328
1051142	4307
1051160	4778
1051176	4458
1051234	3157
1051249	4969
1051258	4188
1051298	4319
1051324	2529
1051369	3348
1051439	4196
1051464	3718
1051524	4379
1051544	2748
1051579	3868
1051631	4199
1051686	4878
1051688	4008
1051769	4668
1051779	2648
1051880	4538
1051939	2969
1051953	3318
1051958	2858
1051999	2509
1052032	3318
1052077	2759
1052101	2529
1052102	3788
1052144	3258
1052182	2827
1052268	4767
1052281	4758
1052306	3198
1052370	4379
1052401	3218
1052414	4867
1052419	4958
1052464	3418
1052536	2878
1052539	3288
1052581	4748
1052659	3917
1052680	4838
1052682	4319
1052752	4888
1052821	2638
1052916	4606
1053115	4627
1053144	3368
1053167	4047
1053194	3918
1053241	4508
1053249	2799
1053250	4288
1053364	4049
1053449	4309
1053483	2508
1053545	4458
1053550	3019
1053569	2538
1053600	3928
1053631	3619
1053641	2546
1053682	4717
1053787	3736
1053833	4178
1053931	4878
1053952	3158
1053953	4299
1053962	4157
1054057	4857
1054077	2728
1054087	2737
1054162	4878
1054169	4579
1054239	3929
1054274	3118
1054282	4188
1054291	3308
1054378	4257
1054506	2689
1054510	3198
1054597	3009
1054615	3518
1054638	3039
1054841	4579
1054910	2898
1054913	4717
1054916	3327
1054943	2859
1054971	4178
1054984	2887
1055010	3908
1055062	4848
1055110	4918
1055116	3288
1055147	3776
1055173	4419
1055193	2958
1055198	3566
1055286	4218
1055328	4327
1055341	4059
1055365	3207
1055428	3079
1055433	3178
1055459	4579
1055486	2838
1055576	2759
1055580	3909
1055618	4927
1055673	4898
1055677	2708
1055710	2947
1055828	3719
1055886	4488
1055912	3587
1055922	2878
1056061	3418
1056085	3478
1056112	3018
1056126	3318
1056168	4069
1056221	2849
1056258	3008
1056275	3746
1056321	3019
1056353	4299
1056394	3528
1056484	3626
1056486	3868
1056542	2888
1056568	2888
1056609	4308
1056648	4237
1056671	4708
1056810	3909
1056813	3298
1056843	2968
1056852	2508
1056947	4607
1056956	4059
1056967	4518
1056977	4458
1056987	3927
1056998	2818
1057032	2788
1057040	4298
1057117	4548
1057238	3859
1057240	4066
1057343	3608
1057346	2898
1057352	2829
1057385	3858
1057443	4808
1057463	4328
1057484	2618
1057510	3908
1057558	3449
1057645	4969
1057666	4688
1057684	4238
1057715	4928
1057728	4218
1057770	3947
1057802	2969
1057806	4199
1057815	2679
1057871	2538
1057880	4906
1057926	4268
1057953	4507
1058011	3019
1058082	4587
1058388	4468
1058403	4406
1058416	3167
1058537	2627
1058548	3838
1058556	4019
1058593	3618
1058676	3898
1058758	3378
1058772	4168
1058783	4349
1058948	3358
1058972	4588
1059001	3427
1059143	4568
1059187	3168
1059213	3247
1059251	3728
1059283	4319
1059294	2529
1059378	4079
1059397	2989
1059432	4958
1059479	3767
1059520	4059
1059567	3618
1059598	4548
1059635	4768
1059646	4007
1059649	2808
1059671	4079
1059701	3146
1059742	4719
1059776	3738
1059815	2928
1059868	3488
1059878	3039
1059918	3237
1059988	4049
1059999	2606
1060040	3977
1060085	4638
1060088	4958
1060116	4598
1060167	3608
1060173	2648
1060230	2829
1060237	3227
1060242	3888
1060325	4079
1060381	4104
1060398	4079
1060399	4629
1060449	2599
1060505	3338
1060526	3488
1060545	3128
1060710	3186
1060712	3117
1060734	4719
1060737	4058
1060744	4079
1060876	4867
1060931	3777
1060932	3497
1061069	4748
1061095	4108
1061104	4019
1061119	3758
1061167	3845
1061183	4287
1061219	4435
1061256	4746
1061295	2548
1061298	4629
1061301	4426
1061352	2737
1061390	4629
1061443	4178
1061573	4039
1061585	3688
1061592	2969
1061633	3378
1061683	3348
1061697	3378
1061732	4428
1061745	4079
1061762	2768
1061834	3888
1061840	4548
1061904	4627
1061912	3459
1061975	4485
1061978	3378
1061991	2939
1062043	3738
1062081	4396
1062124	4258
1062131	3118
1062152	3548
1062221	2989
1062230	3708
1062241	4708
1062279	4708
1062303	4308
1062318	4936
1062352	3318
1062446	3009
1062458	2908
1062466	2897
1062467	4949
1062489	4049
1062551	2989
1062686	3738
1062715	3228
1062720	3008
1062860	3927
1062928	4936
1062953	3188
1062967	2509
1062982	3568
1063006	3578
1063031	3198
1063072	2518
1063089	2969
1063102	4838
1063124	2988
1063152	4428
1063183	3668
1063221	2797
1063234	4958
1063254	3027
1063278	3079
1063283	4079
1063312	4678
1063321	4197
1063372	3997
1063377	4838
1063417	2848
1063471	4268
1063489	2978
1063502	4886
1063535	3628
1063578	3537
1063595	4079
1063653	3009
1063750	4828
1063756	3588
1063802	4999
1063807	4588
1063812	4049
1063850	4059
1063946	3227
1063955	2799
1064049	4079
1064094	4499
1064108	2679
1064111	3718
1064132	4438
1064162	4328
1064200	4059
1064213	4228
1064219	4558
1064241	4079
1064252	3029
1064280	4918
1064300	2829
1064382	4497
1064384	3558
1064401	4629
1064402	4059
1064439	4598
1064467	4128
1064512	2509
1064541	2509
1064599	3408
1064610	2619
1064620	2969
1064625	2728
1064655	3909
1064692	3617
1064697	4059
1064782	4778
1064789	3949
1064858	2688
1064863	4888
1064930	3287
1065068	2666
1065093	4579
1065108	3848
1065126	4898
1065130	3368
1065154	4019
1065265	4598
1065266	4868
1065282	3228
1065283	2948
1065293	3868
1065382	4837
1065418	4606
1065460	3418
1065478	4199
1065484	3218
1065504	4199
1065515	3318
1065535	2948
1065543	2857
1065577	2969
1065587	3068
1065673	4728
1065726	4059
1065728	2918
1065735	4329
1065752	4228
1065774	3228
1065819	3148
1065825	2849
1065846	3398
1065886	3449
1065933	4509
1065983	4558
1066013	4948
1066033	3969
1066100	4678
1066157	2999
1066188	2668
1066302	3718
1066321	3518
1066345	2648
1066363	2839
1066470	2688
1066484	3387
1066490	4238
1066546	3026
1066549	4778
1066713	4968
1066728	4067
1066730	4188
1066731	4778
1066741	4288
1066792	4828
1066840	4167
1066916	4288
1066934	4447
1066944	2989
1066954	2978
1066963	4459
1066970	4638
1067014	3969
1067015	4138
1067122	4368
1067143	2839
1067282	4727
1067329	2969
1067355	4697
1067367	4217
1067373	2898
1067544	4329
1067564	3758
1067656	2716
1067668	3079
1067694	2717
1067733	3859
1067784	4668
1067791	4696
1067795	3548
1067890	3459
1067920	4808
1068034	3158
1068062	3969
1068091	2827
1068114	4718
1068140	3909
1068145	3079
1068147	4127
1068239	3728
1068240	4866
1068258	2658
1068274	3068
1068278	3949
1068303	3648
1068310	4059
1068320	4949
1068374	3618
1068497	3578
1068513	4087
1068519	4379
1068529	3368
1068538	2758
1068576	4788
1068613	3027
1068764	2529
1068772	2758
1068777	3208
1068806	3556
1068818	3528
1068831	3728
1068925	3608
1068962	3698
1068979	2608
1069039	2969
1069050	4716
1069056	4548
1069128	2847
1069154	4488
1069287	4808
1069363	4748
1069366	3658
1069562	4438
1069641	2658
1069671	3578
1069706	3949
1069739	4059
1069753	2637
1069867	4467
1069920	4079
1069946	4828
1069987	3758
1070130	4767
1070157	2988
1070177	4728
1070191	4676
1070301	4299
1070313	2599
1070329	3678
1070349	3588
1070429	4978
1070503	4587
1070511	2898
1070572	3568
1070607	3498
1070627	4019
1070634	3578
1070650	3756
1070786	3918
1070789	2728
1070811	2809
1070889	4547
1070904	2598
1070926	3387
1070939	2809
1071018	3847
1071051	4056
1071109	2637
1071139	3987
1071166	3637
1071175	4457
1071212	4158
1071268	4978
1071336	2618
1071346	2888
1071352	4337
1071404	2698
1071449	4427
1071518	2959
1071526	3498
1071530	3178
1071545	4687
1071571	2969
1071628	4997
1071647	3678
1071651	3348
1071705	4818
1071722	3927
1071727	3378
1071746	4057
1071794	4358
1071819	4598
1071879	4606
1071956	3017
1072041	3737
1072093	4935
1072137	3468
1072139	3298
1072151	3918
1072215	4734
1072224	4807
1072282	2918
1072284	2948
1072289	3079
1072300	2877
1072303	3638
1072313	2588
1072327	2878
1072340	4648
1072345	3448
1072382	3909
1072387	3858
1072404	3108
1072411	4508
1072413	4838
1072472	4927
1072473	4208
1072504	2916
1072511	2627
1072545	2908
1072563	3787
1072581	3619
1072629	3318
1072648	4758
1072657	4059
1072663	2939
1072678	2599
1072718	4199
1072743	2509
1072770	3998
1072790	4949
1072791	3638
1072820	4558
1072870	4508
1072872	4828
1072936	3517
1073058	2529
1073099	2648
1073239	4708
1073289	3697
1073376	3437
1073394	4998
1073395	2948
1073452	4039
1073509	3859
1073557	4528
1073558	2517
1073595	4827
1073611	3338
1073786	3906
1073829	3767
1073836	4079
1073873	3068
1073891	4418
1073924	3908
1073959	4178
1074043	2788
1074074	3628
1074090	4349
1074121	2977
1074132	3448
1074177	4667
1074217	4077
1074384	4969
1074489	3917
1074528	4419
1074564	4958
1074577	4198
1074579	4178
1074589	3619
1074590	4638
1074632	3019
1074656	3488
1074684	3619
1074801	4138
1074820	4199
1074877	4767
1074972	3128
1074980	4418
1075056	4288
1075074	2768
1075130	2529
1075179	2999
1075196	3318
1075213	4458
1075226	2959
1075239	3528
1075295	2738
1075300	4007
1075330	4077
1075338	2778
1075350	4418
1075376	3878
1075422	2986
1075443	2777
1075610	4279
1075647	4908
1075668	3477
1075682	3328
1075808	3218
1075809	3929
1075946	3098
1075947	3218
1076100	4688
1076126	2779
1076157	2619
1076170	4368
1076174	4468
1076203	4826
1076290	4088
1076424	3217
1076436	2659
1076455	4019
1076481	4347
1076495	4199
1076517	3909
1076550	3288
1076556	3079
